,station_id,y_coord,x_coord,frequency_mhz,bandwidth_mhz,azimuth_deg,state,licensee
24135,KSAC-FM     ,38.78794444444440,-122.11552777777800,105.5,0.01,308.0,CA ,LOTUS SACRAMENTO CORP.                                                      
24136,KKHB        ,40.73041666666670,-123.95311111111100,105.5,0.01,484.0,CA ,"BICOASTAL MEDIA LICENSES II, LLC                                            "
24137,K270AF,35.10711111111110,-120.51705555555600,105.5,0.01,0.0,CA ,"CSN INTERNATIONAL, INC.                                                     "
24138,KBUE        ,33.85808333333330,-118.22425,105.5,0.01,142.0,CA ,ESTRELLA RADIO LICENSE OF CALIFORNIA LLC                                    
24139,KBUE        ,33.85808333333330,-118.22425,105.5,0.01,123.0,CA ,ESTRELLA RADIO LICENSE OF CALIFORNIA LLC                                    
24140,KAPX-LP     ,34.24055555555560,-117.65611111111100,105.5,0.01,-27.0,CA ,MT. BALDY MUTUAL TV ASSOCIATION                                             
24141,KFYV-FM1,34.406638888888900,-119.29566666666700,105.5,0.01,0.0,CA ,"BUENA VENTURA, INC.                                                         "
24142,KFYV        ,34.34861111111110,-119.33788888888900,105.5,0.01,438.0,CA ,GOLD COAST BROADCASTING LLC                                                 
24143,K288BO,35.62636111111110,-120.71294444444400,105.5,0.01,0.0,CA ,"CSN INTERNATIONAL, INC.                                                     "
24144,KVVS        ,34.85080555555560,-118.15702777777800,105.5,0.01,94.0,CA ,"IHM LICENSES, LLC                                                           "
24145,KVVS        ,34.850833333333300,-118.15694444444400,105.5,0.01,-1.0,CA ,"IHM LICENSES, LLC                                                           "
24146,KWDO        ,36.60772222222220,-119.99791666666700,105.5,0.01,100.0,CA ,ONE PUTT                                                                    
24147,KFYV-FM2,34.28388888888890,-119.22927777777800,105.5,0.01,0.0,CA ,"BUENA VENTURA, INC.                                                         "
24148,K288DJ,34.610527777777800,-117.28947222222200,105.5,0.01,0.0,CA ,"ONDAS DE VIDA, INC.                                                         "
24149,K288BK,40.71958333333330,-122.98055555555600,105.5,0.01,0.0,CA ,"WEAVERVILLE TRANSLATOR CO., INC.                                            "
24150,NEW         ,39.635555555555600,-104.79027777777800,105.5,0.01,34.0,CO ,"AFRICAN CHAMBER OF COMMERCE COLORADO, USA                                   "
24151,KJAC-FM1,40.011916666666700,-105.18833333333300,105.5,0.01,0.0,CO ,COMMUNITY RADIO FOR NORTHERN COLORADO                                       
24152,K288FV,39.310250000000000,-106.94836111111100,105.5,0.01,93.6,CO ,PITKIN COUNTY TRANSLATOR DEPARTMENT                                         
24153,KRDO-FM     ,38.745805555555600,-104.86080555555600,105.5,0.01,652.0,CO ,"PIKES PEAK TELEVISION, INC.                                                 "
24154,K288BD,37.812194444444400,-107.66366666666700,105.5,0.01,0.0,CO ,"FOUR CORNERS BROADCASTING, LLC                                              "
24155,K288BQ,40.46219444444450,-106.85058333333300,105.5,0.01,193.0,CO ,"ALWAYSMOUNTAINTIME, LLC                                                     "
24156,KJAC        ,40.617472222222200,-105.32802777777800,105.5,0.01,397.0,CO ,COMMUNITY RADIO FOR NORTHERN COLORADO                                       
24157,KJAC        ,40.617472222222200,-105.32830555555600,105.5,0.01,361.0,CO ,COMMUNITY RADIO FOR NORTHERN COLORADO                                       
24158,K288DA,39.616083333333300,-106.44975000000000,105.5,0.01,-230.0,CO ,"KRAYON'S WILD BASIN, LLC                                                    "
24159,WDBY-FM1,41.40508333333330,-73.44622222222220,105.5,0.01,0.0,CT ,"TOWNSQUARE LICENSE, LLC                                                     "
24160,WQGN-FM     ,41.38483333333330,-72.06980555555560,105.5,0.01,84.0,CT ,"RADIO LICENSE HOLDING CBC, LLC                                              "
24161,W288DV,41.34975,-72.97258333333330,105.5,0.01,0.0,CT ,"YALE BROADCASTING COMPANY, INC.                                             "
24162,W288DL,41.11516666666670,-73.43427777777780,105.5,0.01,0.0,CT ,SUN SIGNALS LLC                                                             
24163,WFCT        ,29.750777777777800,-84.87158333333330,105.5,0.01,96.0,FL ,"WILLIAMS COMMUNICATIONS, INC.                                               "
24164,WOLL        ,26.762,-80.07808333333330,105.5,0.01,139.0,FL ,"IHM LICENSES, LLC                                                           "
24165,WWWK        ,25.091805555555600,-80.44338888888890,105.5,0.01,131.0,FL ,UNIVERSAL BROADCASTING NETWORK LLC                                          
24166,WWWK        ,25.267027777777800,-80.43769444444450,105.5,0.01,118.1,FL ,UNIVERSAL BROADCASTING NETWORK LLC                                          
24167,WTMS-LP     ,28.33722222222220,-81.36172222222220,105.5,0.01,0.0,FL ,TVMISION CORPORATION                                                        
24168,WYZB        ,30.41186111111110,-86.62050000000000,105.5,0.01,93.0,FL ,CUMULUS LICENSING LLC                                                       
24169,WBTT        ,26.317027777777800,-81.78675,105.5,0.01,220.0,FL ,"IHM LICENSES, LLC                                                           "
24170,WBTT        ,26.31727777777780,-81.78669444444440,105.5,0.01,164.0,FL ,"IHM LICENSES, LLC                                                           "
24171,WBTT        ,26.317027777777800,-81.78675,105.5,0.01,196.0,FL ,"IHM LICENSES, LLC                                                           "
24172,WDUV        ,28.1825,-82.76816666666670,105.5,0.01,458.0,FL ,"COX RADIO, LLC                                                              "
24173,WDUV        ,28.1825,-82.76816666666670,105.5,0.01,358.0,FL ,"COX RADIO, LLC                                                              "
24174,WOPR-LP     ,29.116944444444400,-82.3325,105.5,0.01,26.0,FL ,ROLLING HILLS BROADCAST INC                                                 
24175,W288CJ,28.71388888888890,-81.34283333333330,105.5,0.01,0.0,FL ,NORSAN MEDIA LLC                                                            
24176,WBHU        ,29.850527777777800,-81.33008333333330,105.5,0.01,124.0,FL ,"FLAGLER BROADCASTING, LLC                                                   "
24177,W288DD,25.98611111111110,-80.19341666666670,105.5,0.01,0.0,FL ,"RADIO BY GRACE, INC.                                                        "
24178,W288DZ,28.27861111111110,-80.70058333333330,105.5,0.01,0.0,FL ,MARC RADIO ORLANDO LLC                                                      
24179,WJFU-LP     ,30.36438888888890,-82.7865,105.5,0.01,0.0,FL ,"PEOPLE NETWORK, INC                                                         "
24180,WZBN        ,31.314333333333300,-84.20488888888890,105.5,0.01,84.0,GA ,GREATER                                                                     
24181,W288CV,32.45791666666670,-84.88547222222220,105.5,0.01,0.0,GA ,"PMB BROADCASTING, LLC                                                       "
24182,W288DX,33.649,-83.97852777777780,105.5,0.01,0.0,GA ,"LIGHT MEDIA HOLDINGS, INC.                                                  "
24183,WIFO-FM     ,31.60188888888890,-81.93316666666670,105.5,0.01,94.0,GA ,JESUP BROADCASTING CORP.                                                    
24184,WLXF        ,32.89680555555560,-83.5346111111111,105.5,0.01,201.0,GA ,EDUCATIONAL MEDIA FOUNDATION                                                
24185,WQTH-LP     ,34.29083333333330,-83.49805555555560,105.5,0.01,7.0,GA ,"DOG HOUSE RADIO, INC.                                                       "
24186,WKXJ        ,34.922777777777800,-85.31694444444450,105.5,0.01,106.0,GA ,"AUDACY LICENSE, LLC                                                         "
24187,WKXJ        ,35.047666666666700,-85.25205555555560,105.5,0.01,80.0,GA ,"AUDACY LICENSE, LLC                                                         "
24188,WIRM-LP     ,33.76833333333330,-83.43166666666670,105.5,0.01,50.0,GA ,"FARMINGTON ASSOCIATION OF LIFE ENHANCEMENT, INC.                            "
24189,K288GJ,21.911305555555600,-159.5280277777780,105.5,0.01,0.0,HI ,"PACIFIC RADIO GROUP, INC.                                                   "
24190,KPMW        ,20.741222222222200,-156.30800000000000,105.5,0.01,165.0,HI ,"REY-CEL BROADCASTING, INC.                                                  "
24191,K288HK,22.213916666666700,-159.47858333333300,105.5,0.01,0.0,HI ,"PACIFIC RADIO GROUP, INC.                                                   "
24192,K288FB,21.3975,-158.10027777777800,105.5,0.01,0.0,HI ,EDUCATIONAL MEDIA FOUNDATION                                                
24193,KILJ-FM     ,40.94863888888890,-91.56541666666670,105.5,0.01,103.0,IA ,"KILJ, INC.                                                                  "
24194,KIHS        ,41.72638888888890,-93.86077777777780,105.5,0.01,157.0,IA ,ST. GABRIEL COMMUNICATIONS                                                  
24195,KIHS        ,41.726416666666700,-93.86013888888890,105.5,0.01,157.0,IA ,ST. GABRIEL COMMUNICATIONS                                                  
24196,K288AS,42.62991666666670,-111.68411111111100,105.5,0.01,0.0,ID ,CARIBOU COUNTY TV                                                           
24197,K288HG,43.754888888888900,-116.09872222222200,105.5,0.01,0.0,ID ,"TOWNSQUARE LICENSE, LLC                                                     "
24198,KTHK        ,43.35155555555560,-112.0068888888890,105.5,0.01,201.0,ID ,"RIVERBEND COMMUNICATIONS, LLC                                               "
24199,K288EU,46.388194444444400,-116.81708333333300,105.5,0.01,0.0,ID ,NEZ PERCE TRIBE                                                             
24200,K288AG,42.122972222222200,-111.78827777777800,105.5,0.01,0.0,ID ,FRANKLIN COUNTY TV DISTRICT #1
24201,KAGF-LP     ,42.58016666666670,-114.44113888888900,105.5,0.01,0.0,ID ,AMAZING GRACE FELLOWSHIP                                                    
24202,WJKG        ,39.10727777777780,-88.56227777777780,105.5,0.01,127.0,IL ,"THE CROMWELL GROUP, INC. OF ILLINOIS                                        "
24203,W288CO,38.54586111111110,-89.12977777777780,105.5,0.01,0.0,IL ,"PURE WORD RADIO, INC.                                                       "
24204,WLPN-LP     ,41.86913888888890,-87.69336111111110,105.5,0.01,0.0,IL ,PUBLIC MEDIA INSTITUTE                                                      
24205,W288EM,41.70861111111110,-87.78388888888890,105.5,0.01,0.0,IL ,"POLNET COMMUNICATIONS, LTD.                                                 "
24206,WREZ        ,37.17366666666670,-88.70811111111110,105.5,0.01,100.0,IL ,"WITHERS BROADCASTING COMPANY OF PADUCAH, LLC                                "
24207,NEW         ,41.505472222222200,-90.51933333333330,105.5,0.01,-11.0,IL ,JFTN - JPLN INC.                                                            
24208,WKIO        ,40.04808333333330,-88.57338888888890,105.5,0.01,100.0,IL ,"CHAMPAIGN MULTIMEDIA GROUP, LLC                                             "
24209,WJVO        ,39.72225,-90.1953888888889,105.5,0.01,100.0,IL ,MORGAN COUNTY MEDIA LLC                                                     
24210,WSSQ        ,41.85225,-89.70983333333330,105.5,0.01,94.0,IL ,VIRDEN BROADCASTING CORP.                                                   
24211,WYKT        ,41.28641666666670,-88.23977777777780,105.5,0.01,147.0,IL ,STARADIO CORP.                                                              
24212,WZSR        ,42.25947222222220,-88.36258333333330,105.5,0.01,173.0,IL ,ALPHA MEDIA LICENSEE LLC                                                    
24213,WZSR        ,42.258361111111100,-88.36341666666670,105.5,0.01,148.0,IL ,ALPHA MEDIA LICENSEE LLC                                                    
24214,WZSR        ,42.25944444444450,-88.3625,105.5,0.01,129.0,IL ,ALPHA MEDIA LICENSEE LLC                                                    
24215,WQRK        ,38.90808333333330,-86.47441666666670,105.5,0.01,122.0,IN ,"AD-VENTURE MEDIA, INC.                                                      "
24216,W288CM,39.6375,-85.14583333333330,105.5,0.01,0.0,IN ,EDUCATIONAL MEDIA FOUNDATION                                                
24217,W288EI,41.07055555555560,-85.11944444444440,105.5,0.01,0.0,IN ,BRIAN WALSH                                                                 
24218,WQHU-LP     ,40.94863888888890,-85.50858333333330,105.5,0.01,0.0,IN ,HUNTINGTON UNIVERSITY                                                       
24219,WTHD        ,41.62338888888890,-85.34691666666670,105.5,0.01,159.0,IN ,"SWICK BROADCASTING COMPANY, INC.                                            "
24220,W288DN,40.59697222222220,-85.65547222222220,105.5,0.01,0.0,IN ,"HOOSIER AM/FM, LLC                                                          "
24221,W288DN,40.59697222222220,-85.65547222222220,105.5,0.01,0.0,IN ,"HOOSIER AM/FM, LLC                                                          "
24222,WLJE        ,41.52447222222220,-87.01891666666670,105.5,0.01,156.0,IN ,ARG OF NORTHERN INDIANA LLC                                                 
